id,performance
1.0,0.943351652899719
2.0,0.3416438666846313
3.0,0.34516661535432436
4.0,1.3848953850373826
5.0,0.2665742489113354
6.0,0.6174445413582843
7.0,4.6359976659054585
8.0,0.7881523558491973
9.0,1.3040450726945716
10.0,1.3082998980274403
11.0,0.524214761090653
12.0,0.9230406929184164
13.0,0.6165431649581367
14.0,2.1233071826006773
15.0,0.4027994250117173
16.0,0.8730300640170611
17.0,0.7987469841574807
18.0,1.2642917179596442
19.0,1.631403538170992
20.0,0.46145644733009317
21.0,0.7412017292428247
22.0,1.1406811087087751
23.0,0.9052390461381404
24.0,0.75889199621826
25.0,0.3096791775275267
26.0,1.170670069998235
27.0,1.0332472832905026
28.0,1.0734760254559452
29.0,0.33076182982321367
30.0,1.2046837980659229
31.0,1.032182576579093
32.0,0.9146018510299667
33.0,2.1691128871674303
34.0,0.5356798866841723
35.0,1.482044780755724
36.0,0.9545737551166773
37.0,0.5119578519738055
38.0,0.44650673092167736
39.0,1.2518015119657149
40.0,3.2890325193075967
41.0,1.3063787041519601
42.0,1.3251920477831047
43.0,1.1983890507710795
44.0,0.3093762023315971
45.0,1.0135966405436947
46.0,0.4783197937581627
47.0,1.513436873914022
48.0,0.630413782196096
49.0,1.9484059775834406
50.0,1.4017285331616804
51.0,1.6356823949100416
52.0,0.39728416188083016
53.0,1.298748645052332
54.0,0.5358985473848542
55.0,0.3871329434964321
56.0,0.6127281754534025
57.0,1.9138763895971889
58.0,0.6180248833451183
59.0,0.7742569834036408
60.0,0.6738785399012301
61.0,1.859291955465662
62.0,2.2446678509267626
63.0,1.3225906508159118
64.0,0.0005743995229938736
65.0,0.9695763465232121
66.0,0.17058664779695987
67.0,1.1179034728033397
68.0,0.9365987708580302
69.0,0.6060897193829429
70.0,0.7556575801389495
71.0,0.8371022129016403
72.0,0.5372392093697909
73.0,1.5429818107292734
74.0,1.2442394233237581
75.0,1.1633483895309373
76.0,0.2555349624089006
77.0,1.5511951526124688
78.0,0.488481289138997
79.0,0.31886173976402277
80.0,0.9823635052363561
81.0,1.1649650498194934
82.0,1.4363072782268007
83.0,1.0870154114951671
84.0,0.6357215594018717
85.0,1.0420264663077126
86.0,0.5055671233562987
87.0,1.1950105876562112
88.0,0.6807756161136935
89.0,1.2003590248431
90.0,0.3794391645869273
91.0,0.6996775417081202
92.0,0.9911667978590334
93.0,0.8401060403892462
94.0,0.9296974843708855
95.0,1.531119394557661
96.0,1.1655906874267632
97.0,1.7116279829644554
98.0,1.5022494078390394
99.0,1.2622319626625196
100.0,0.3331774755577456
101.0,1.49671369871243
102.0,0.32429637443521264
103.0,0.5183927362201346
104.0,1.3109906595118312
105.0,0.8695775994030905
106.0,0.47171684286759175
107.0,1.2869208118934299
108.0,0.9623323762034593
109.0,0.2719410360937915
110.0,0.04859530484036434
111.0,0.8503521767642886
112.0,1.3882900151917636
113.0,1.279071972719719
114.0,1.845080459188043
115.0,0.6555071065472002
116.0,0.9845264055390609
117.0,0.8527383002393022
118.0,1.2012417419452335
119.0,0.2777191225383191
120.0,0.7023186912765156
121.0,1.3840105707332557
122.0,1.3517140034903037
123.0,0.9626473060258259
124.0,0.7266023310813647
125.0,0.9123216780318129
126.0,3.7401658102019275
127.0,1.0799477352263562
128.0,1.091562039765486
